mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex
8123-275193-0023_7402-90848-0053,8123.0,F,7402.0,M
1737-148989-0002_1088-134315-0038,1737.0,F,1088.0,F
2391-145015-0103_307-127540-0033,2391.0,F,307.0,M
311-124404-0120_4859-26870-0020,311.0,M,4859.0,M
8108-280354-0024_3807-4923-0050,8108.0,M,3807.0,M
8629-261139-0053_7067-76048-0055,8629.0,M,7067.0,M
2289-152258-0001_1081-125237-0019,2289.0,M,1081.0,M
6367-65536-0006_5049-25947-0084,6367.0,M,5049.0,M
39-121914-0025_7367-86737-0099,39.0,F,7367.0,M
8419-286676-0033_2764-36617-0022,8419.0,M,2764.0,F
426-122822-0027_1334-135589-0085,426.0,F,1334.0,M
4340-15220-0099_7511-102419-0038,4340.0,F,7511.0,F
4397-15678-0025_696-92939-0002,4397.0,M,696.0,F
311-124404-0097_40-222-0050,311.0,M,40.0,F
150-126112-0004_1867-154075-0016,150.0,F,1867.0,M
322-124147-0012_7794-295955-0002,322.0,F,7794.0,F
2007-149877-0025_839-130898-0012,2007.0,F,839.0,M
5561-39621-0021_1502-122619-0043,5561.0,F,1502.0,F
150-132655-0001_4014-186183-0019,150.0,F,4014.0,M
7447-91187-0049_8580-287363-0015,7447.0,M,8580.0,M
8088-284756-0114_2196-170151-0011,8088.0,M,2196.0,F
5703-47212-0014_5456-62014-0012,5703.0,M,5456.0,M
2002-139469-0065_3982-178459-0047,2002.0,M,3982.0,F
3235-11599-0005_4441-76250-0023,3235.0,F,4441.0,M
5703-47212-0033_7190-90542-0022,5703.0,M,7190.0,M
7794-295955-0019_2910-131096-0024,7794.0,F,2910.0,F
7859-102518-0031_3486-166424-0067,7859.0,F,3486.0,M
40-222-0055_1867-154075-0034,40.0,F,1867.0,M
445-123860-0000_39-121915-0016,445.0,M,39.0,F
3259-158083-0010_8123-275216-0043,3259.0,F,8123.0,F
40-121026-0002_2159-179157-0012,40.0,F,2159.0,M
3947-13260-0017_6078-54013-0029,3947.0,F,6078.0,F
4088-158077-0012_332-128985-0060,4088.0,F,332.0,M
332-128985-0042_7800-283493-0015,332.0,M,7800.0,F
6437-66173-0000_1334-135589-0062,6437.0,M,1334.0,M
248-130652-0017_3879-174923-0004,248.0,F,3879.0,F
3857-180923-0011_3807-4955-0016,3857.0,M,3807.0,M
3168-173565-0057_1992-141719-0036,3168.0,M,1992.0,F
1263-138246-0012_4680-16041-0039,1263.0,F,4680.0,F
405-130894-0066_2518-154825-0027,405.0,M,2518.0,M
831-130739-0032_730-358-0001,831.0,M,730.0,F
2843-152918-0112_911-128684-0022,2843.0,M,911.0,M
8838-298545-0051_460-172357-0020,8838.0,M,460.0,M
7226-86964-0017_7190-90542-0028,7226.0,M,7190.0,M
7859-102518-0034_6563-63821-0032,7859.0,F,6563.0,M
3526-176653-0036_730-360-0037,3526.0,F,730.0,F
60-121082-0040_3374-298026-0031,60.0,M,3374.0,M
441-128988-0004_4813-248641-0021,441.0,F,4813.0,M
298-126790-0034_3879-174923-0049,298.0,F,3879.0,F
587-41611-0018_1355-39947-0070,587.0,F,1355.0,M
39-121914-0028_2989-138028-0058,39.0,F,2989.0,F
3242-8112-0008_3857-182317-0001,3242.0,M,3857.0,M
3235-28452-0014_307-127535-0004,3235.0,F,307.0,M
1841-159771-0021_4051-11218-0039,1841.0,F,4051.0,F
7367-86737-0025_4340-15220-0073,7367.0,M,4340.0,F
2518-154826-0049_441-130108-0004,2518.0,M,441.0,F
229-130880-0038_78-368-0035,229.0,M,78.0,M
78-369-0035_150-132655-0027,78.0,M,150.0,F
8088-284756-0102_1841-150351-0030,8088.0,M,1841.0,F
6415-100596-0006_2007-132570-0049,6415.0,F,2007.0,F
5463-39173-0049_8629-261140-0037,5463.0,M,8629.0,M
5867-48852-0060_5750-100289-0033,5867.0,F,5750.0,M
4788-91208-0013_7447-91187-0007,4788.0,M,7447.0,M
6925-80680-0037_78-369-0046,6925.0,M,78.0,M
8770-295465-0025_87-121553-0020,8770.0,M,87.0,F
1970-28415-0012_8747-293952-0059,1970.0,F,8747.0,M
5322-7679-0029_7302-86814-0044,5322.0,M,7302.0,F
3440-171009-0000_887-123289-0004,3440.0,F,887.0,F
3240-131231-0056_5688-41232-0025,3240.0,M,5688.0,F
5652-39938-0027_4680-16041-0040,5652.0,F,4680.0,F
5104-33406-0025_4898-28461-0020,5104.0,M,4898.0,M
307-127535-0023_8238-274553-0019,307.0,M,8238.0,F
4051-10927-0017_5463-39174-0026,4051.0,F,5463.0,M
3486-166424-0051_226-131533-0000,3486.0,M,226.0,F
8226-274369-0004_4813-248638-0049,8226.0,M,4813.0,M
3664-11714-0024_6019-3185-0013,3664.0,M,6019.0,M
5022-29411-0002_839-130898-0040,5022.0,F,839.0,M
1235-135883-0042_669-129061-0029,1235.0,M,669.0,F
2691-156745-0035_3240-131231-0083,2691.0,F,3240.0,M
7059-77900-0035_7113-86041-0006,7059.0,F,7113.0,F
2910-131096-0089_322-124146-0016,2910.0,F,322.0,F
6000-86686-0000_6064-300880-0028,6000.0,F,6064.0,F
248-130652-0031_5163-39921-0013,248.0,F,5163.0,F
1867-154071-0029_3240-131231-0006,1867.0,M,3240.0,M
3807-4923-0046_3526-176653-0038,3807.0,M,3526.0,F
7517-100442-0002_5456-24741-0000,7517.0,F,5456.0,M
8226-274369-0035_5322-7678-0018,8226.0,M,5322.0,M
3830-12531-0031_6147-34605-0006,3830.0,M,6147.0,F
4853-27671-0021_5808-48608-0038,4853.0,F,5808.0,M
289-121665-0003_196-122159-0013,289.0,F,196.0,M
5022-29405-0042_6272-70171-0037,5022.0,F,6272.0,F
6019-3185-0017_625-132112-0018,6019.0,M,625.0,M
8468-295198-0018_254-27760-0023,8468.0,F,254.0,M
307-127535-0022_3242-67153-0005,307.0,M,3242.0,M
233-134440-0053_2159-179157-0018,233.0,M,2159.0,M
125-121124-0087_887-123291-0040,125.0,F,887.0,F
4813-248641-0016_2518-154825-0003,4813.0,M,2518.0,M
8324-286682-0037_5778-54535-0041,8324.0,F,5778.0,F
1737-142397-0031_8123-275216-0008,1737.0,F,8123.0,F
2893-139322-0036_332-128985-0037,2893.0,M,332.0,M
289-121665-0021_6019-3185-0072,289.0,F,6019.0,M
196-122150-0028_27-124992-0063,196.0,M,27.0,M
254-12312-0011_3526-176653-0007,254.0,M,3526.0,F
1081-128618-0006_8425-246962-0003,1081.0,M,8425.0,M
4406-16882-0030_7402-59171-0036,4406.0,M,7402.0,M
6209-34600-0020_3857-182317-0017,6209.0,M,3857.0,M
1926-147987-0001_5778-12761-0027,1926.0,F,5778.0,F
1737-146161-0006_5561-39621-0011,1737.0,F,5561.0,F
5393-19218-0056_481-123720-0024,5393.0,F,481.0,M
3486-166446-0033_445-123857-0022,3486.0,M,445.0,M
7511-102419-0000_4014-186176-0004,7511.0,F,4014.0,M
4680-16042-0008_446-123501-0049,4680.0,F,446.0,M
1737-148989-0027_87-121553-0068,1737.0,F,87.0,F
3259-158083-0078_5339-14134-0045,3259.0,F,5339.0,F
7517-100429-0004_83-11691-0029,7517.0,F,83.0,F
229-130880-0073_1723-141149-0002,229.0,M,1723.0,M
322-124146-0007_2817-142380-0034,322.0,F,2817.0,F
5192-19396-0025_226-131532-0031,5192.0,M,226.0,F
831-130746-0001_1034-121119-0084,831.0,M,1034.0,M
8629-261140-0024_887-123289-0032,8629.0,M,887.0,F
3486-166424-0002_6454-120342-0035,3486.0,M,6454.0,M
7794-295948-0024_1970-26100-0033,7794.0,F,1970.0,F
3240-131231-0021_7078-271888-0035,3240.0,M,7078.0,F
40-121026-0008_8088-284756-0016,40.0,F,8088.0,M
8226-274369-0050_1246-124548-0015,8226.0,M,1246.0,F
3240-131232-0014_3486-166446-0041,3240.0,M,3486.0,M
4406-16882-0014_19-227-0000,4406.0,M,19.0,F
3830-12535-0012_2836-5354-0053,3830.0,M,2836.0,F
3374-298025-0000_8238-283452-0041,3374.0,M,8238.0,F
250-142276-0057_8770-295463-0007,250.0,F,8770.0,M
8468-295198-0000_6385-220959-0007,8468.0,F,6385.0,F
5688-41232-0037_39-121916-0015,5688.0,F,39.0,F
5192-19397-0059_5390-24512-0043,5192.0,M,5390.0,M
839-130898-0053_7226-86965-0012,839.0,M,7226.0,M
6385-34669-0002_3214-167606-0031,6385.0,F,3214.0,M
2092-145706-0038_3947-13260-0045,2092.0,F,3947.0,F
211-122425-0069_3664-178355-0024,211.0,F,3664.0,M
2764-36617-0021_1841-150351-0008,2764.0,F,1841.0,F
7278-91083-0028_8580-287363-0036,7278.0,M,8580.0,M
4406-16882-0047_6181-216552-0040,4406.0,M,6181.0,M
1898-145715-0010_2910-131096-0049,1898.0,F,2910.0,F
2514-149482-0070_8098-275181-0029,2514.0,M,8098.0,M
1963-142776-0004_1098-133695-0073,1963.0,F,1098.0,F
6064-56168-0008_4014-186175-0032,6064.0,F,4014.0,M
3374-298026-0014_2764-36616-0019,3374.0,M,2764.0,F
7635-105661-0014_4788-94904-0035,7635.0,F,4788.0,M
198-126831-0029_8312-279790-0010,198.0,F,8312.0,F
8095-274345-0001_441-128988-0024,8095.0,M,441.0,F
5104-33407-0030_328-129766-0018,5104.0,M,328.0,F
6209-34600-0003_5049-25947-0051,6209.0,M,5049.0,M
8770-295463-0008_4853-29413-0025,8770.0,M,4853.0,F
8098-278252-0035_3857-180923-0016,8098.0,M,3857.0,M
8098-275181-0006_8324-286682-0019,8098.0,M,8324.0,F
60-121082-0055_1098-133695-0061,60.0,M,1098.0,F
8468-294887-0010_118-47824-0070,8468.0,F,118.0,M
6415-111615-0034_6209-34600-0024,6415.0,F,6209.0,M
233-155990-0023_8609-283227-0026,233.0,M,8609.0,M
7780-274562-0022_1081-128618-0004,7780.0,F,1081.0,M
6415-100596-0005_4441-76250-0005,6415.0,F,4441.0,M
5022-29405-0001_730-359-0009,5022.0,F,730.0,F
254-127705-0022_6437-66172-0002,254.0,M,6437.0,M
8088-284756-0046_6454-107462-0008,8088.0,M,6454.0,M
254-27760-0001_3982-178459-0054,254.0,M,3982.0,F
1594-135914-0125_226-131532-0024,1594.0,M,226.0,F
7190-90542-0075_481-123720-0037,7190.0,M,481.0,M
103-1240-0055_3879-173592-0025,103.0,F,3879.0,F
6385-220959-0011_3807-4955-0031,6385.0,F,3807.0,M
4859-29340-0036_8051-295385-0027,4859.0,M,8051.0,F
7190-90542-0080_4214-7146-0062,7190.0,M,4214.0,F
19-227-0069_6925-80680-0034,19.0,F,6925.0,M
2391-145015-0023_7190-90542-0036,2391.0,F,7190.0,M
1841-159771-0004_2092-145706-0072,1841.0,F,2092.0,F
125-121342-0039_89-219-0044,125.0,F,89.0,F
5393-19218-0041_4441-76250-0032,5393.0,F,4441.0,M
87-121553-0069_2136-5143-0010,87.0,F,2136.0,M
8630-305213-0016_4267-287369-0024,8630.0,M,4267.0,M
8123-275216-0006_7511-102420-0004,8123.0,F,7511.0,F
1594-135914-0027_1116-137572-0013,1594.0,M,1116.0,F
4680-16026-0011_4788-91208-0009,4680.0,F,4788.0,M
1363-135842-0016_3699-47246-0016,1363.0,F,3699.0,M
8629-261140-0044_7635-105409-0005,8629.0,M,7635.0,F
7226-86964-0022_8108-280354-0000,7226.0,M,8108.0,M
5678-43301-0004_7148-7763-0010,5678.0,M,7148.0,F
5789-57158-0019_4297-13009-0060,5789.0,F,4297.0,F
7078-271888-0047_3235-28433-0037,7078.0,F,3235.0,F
8312-279791-0024_2836-5355-0035,8312.0,F,2836.0,F
5463-39174-0022_2182-181173-0005,5463.0,M,2182.0,F
4195-186237-0024_1183-128659-0019,4195.0,F,1183.0,F
2764-36619-0009_8226-274369-0061,2764.0,F,8226.0,M
4853-27670-0015_2691-156745-0015,4853.0,F,2691.0,F
2514-149482-0013_8770-295465-0038,2514.0,M,8770.0,M
696-93314-0035_229-130880-0064,696.0,F,229.0,M
8063-274116-0003_1624-168623-0004,8063.0,M,1624.0,M
1455-138263-0031_26-495-0031,1455.0,M,26.0,M
8051-295385-0018_7278-91083-0035,8051.0,F,7278.0,M
3259-158083-0121_150-126107-0035,3259.0,F,150.0,F
481-123720-0023_250-142276-0039,481.0,M,250.0,F
6529-62556-0012_3830-12530-0021,6529.0,M,3830.0,M
8324-286683-0007_7178-34645-0009,8324.0,F,7178.0,F
4088-158079-0018_8425-246962-0012,4088.0,F,8425.0,M
412-126975-0048_311-124404-0052,412.0,M,311.0,M
1841-179183-0019_2817-142371-0036,1841.0,F,2817.0,F
7113-86041-0068_6147-34605-0026,7113.0,F,6147.0,F
2007-149877-0023_5049-25947-0042,2007.0,F,5049.0,M
5678-43302-0028_6019-3185-0069,5678.0,M,6019.0,M
3664-11714-0007_4160-11550-0020,3664.0,M,4160.0,F
1723-141149-0081_6147-34606-0009,1723.0,M,6147.0,F
2910-131096-0039_211-122442-0010,2910.0,F,211.0,F
1743-142912-0023_481-123720-0000,1743.0,M,481.0,M
4137-11702-0002_412-126975-0014,4137.0,F,412.0,M
8425-291444-0016_2836-5355-0029,8425.0,M,2836.0,F
5192-19397-0030_6081-42010-0036,5192.0,M,6081.0,M
5104-33406-0023_6454-107462-0024,5104.0,M,6454.0,M
1455-134435-0044_4830-25904-0030,1455.0,M,4830.0,M
8063-274115-0025_8797-294123-0009,8063.0,M,8797.0,M
1363-135842-0028_200-124139-0005,1363.0,F,200.0,F
322-124147-0015_3983-5371-0027,322.0,F,3983.0,F
311-124404-0060_4362-15663-0061,311.0,M,4362.0,F
4830-25904-0019_1069-133709-0047,4830.0,M,1069.0,F
5390-30096-0031_103-1240-0003,5390.0,M,103.0,F
8014-112602-0036_6272-70171-0030,8014.0,F,6272.0,F
4406-16882-0031_6818-76332-0043,4406.0,M,6818.0,F
196-122152-0023_7794-295955-0001,196.0,M,7794.0,F
7226-86965-0035_4640-19187-0032,7226.0,M,4640.0,F
6476-57446-0044_5561-39621-0027,6476.0,F,5561.0,F
4088-158077-0088_322-124147-0077,4088.0,F,322.0,F
5789-70653-0008_4441-76263-0012,5789.0,F,4441.0,M
1553-140048-0008_6367-65536-0061,1553.0,F,6367.0,M
3440-171006-0029_911-128684-0047,3440.0,F,911.0,M
32-4137-0021_4340-15220-0024,32.0,F,4340.0,F
3259-158083-0064_426-122821-0009,3259.0,F,426.0,F
2952-410-0017_6272-70171-0041,2952.0,M,6272.0,F
5703-47198-0049_103-1241-0019,5703.0,M,103.0,F
3374-298025-0017_5867-48852-0057,3374.0,M,5867.0,F
7148-82991-0008_6000-86686-0019,7148.0,F,6000.0,F
1963-142393-0032_3879-174923-0047,1963.0,F,3879.0,F
2691-156745-0027_4397-15668-0036,2691.0,F,4397.0,M
7780-274562-0063_412-126975-0052,7780.0,F,412.0,M
405-130895-0003_2817-142380-0016,405.0,M,2817.0,F
311-124404-0090_6019-3185-0109,311.0,M,6019.0,M
5750-35690-0014_4297-13009-0000,5750.0,M,4297.0,F
1447-130550-0018_200-124140-0036,1447.0,F,200.0,F
4406-16882-0042_4362-15663-0072,4406.0,M,4362.0,F
839-130898-0021_426-122819-0028,839.0,M,426.0,F
6437-66172-0022_8747-293952-0088,6437.0,M,8747.0,M
5049-25947-0028_4297-13006-0025,5049.0,M,4297.0,F
6181-216552-0082_412-126975-0082,6181.0,M,412.0,M
7794-295947-0000_125-121342-0003,7794.0,F,125.0,F
696-92939-0037_2196-170379-0015,696.0,F,2196.0,F
3214-167607-0023_6848-252323-0034,3214.0,M,6848.0,M
6836-61803-0015_4051-10927-0009,6836.0,M,4051.0,F
1867-148436-0028_27-123349-0014,1867.0,M,27.0,M
3242-67168-0013_2007-132570-0011,3242.0,M,2007.0,F
7059-88364-0013_5456-58161-0019,7059.0,F,5456.0,M
87-121553-0067_4297-13009-0002,87.0,F,4297.0,F
445-123857-0031_5703-47198-0009,445.0,M,5703.0,M
8747-293952-0038_8238-274553-0007,8747.0,M,8238.0,F
6064-56168-0012_4859-26870-0009,6064.0,F,4859.0,M
1355-39947-0079_4267-78186-0011,1355.0,M,4267.0,M
7505-258958-0014_3526-176651-0008,7505.0,M,3526.0,F
118-121721-0012_332-128985-0000,118.0,M,332.0,M
2289-152253-0014_6818-68772-0009,2289.0,M,6818.0,F
3947-13260-0019_7148-82991-0001,3947.0,F,7148.0,F
7367-86737-0038_1081-125237-0061,7367.0,M,1081.0,M
6019-3185-0053_6437-66173-0014,6019.0,M,6437.0,M
1624-142933-0038_374-180298-0034,1624.0,M,374.0,M
2518-154826-0043_103-1240-0018,2518.0,M,103.0,F
8629-261139-0008_3947-13262-0004,8629.0,M,3947.0,F
4088-158079-0000_163-122947-0075,4088.0,F,163.0,M
233-134440-0009_5688-15787-0015,233.0,M,5688.0,F
8108-274318-0014_5163-39921-0048,8108.0,M,5163.0,F
2196-170151-0025_5778-54535-0031,2196.0,F,5778.0,F
7859-102521-0013_5393-19219-0043,7859.0,F,5393.0,F
446-123502-0032_87-121553-0044,446.0,M,87.0,F
625-132118-0007_8465-246942-0022,625.0,M,8465.0,F
831-130739-0011_3857-180923-0013,831.0,M,3857.0,M
8088-284756-0053_1447-17506-0019,8088.0,M,1447.0,F
2289-152254-0005_8468-294887-0034,2289.0,M,8468.0,F
909-131045-0012_3699-19402-0006,909.0,M,3699.0,M
198-126831-0032_2514-149482-0035,198.0,F,2514.0,M
2002-139469-0029_8014-112602-0031,2002.0,M,8014.0,F
5703-47198-0053_2436-2481-0023,5703.0,M,2436.0,M
6209-34600-0009_5778-54535-0021,6209.0,M,5778.0,F
7402-59171-0001_8609-262281-0001,7402.0,M,8609.0,M
5678-43301-0005_6437-66173-0020,5678.0,M,6437.0,M
669-129061-0080_8226-274371-0032,669.0,F,8226.0,M
2002-139469-0067_4214-7146-0071,2002.0,M,4214.0,F
4680-16041-0005_669-129061-0075,4680.0,F,669.0,F
5339-14133-0005_1088-134315-0053,5339.0,F,1088.0,F
4680-16041-0013_3699-47246-0015,4680.0,F,3699.0,M
6880-216547-0003_1088-129236-0028,6880.0,M,1088.0,F
8238-274553-0013_311-124404-0029,8238.0,F,311.0,M
4014-186183-0010_5163-39921-0030,4014.0,M,5163.0,F
4680-16026-0037_1235-135883-0012,4680.0,F,1235.0,M
4088-158077-0094_7367-86737-0039,4088.0,F,7367.0,M
5750-100289-0004_1363-135842-0049,5750.0,M,1363.0,F
5808-48608-0032_3168-173565-0041,5808.0,M,3168.0,M
1553-140047-0036_2159-179157-0033,1553.0,F,2159.0,M
27-124992-0066_5393-19218-0030,27.0,M,5393.0,F
8747-293952-0035_7078-271888-0092,8747.0,M,7078.0,F
3607-135982-0050_4018-103416-0026,3607.0,M,4018.0,M
3830-12535-0001_1970-28415-0026,3830.0,M,1970.0,F
248-130644-0026_7794-295947-0032,248.0,F,7794.0,F
289-121665-0043_6563-63821-0017,289.0,F,6563.0,M
5339-14133-0025_125-121124-0037,5339.0,F,125.0,F
2817-142371-0045_887-123290-0027,2817.0,F,887.0,F
460-172359-0050_2391-145015-0017,460.0,M,2391.0,F
1116-132851-0020_4051-11218-0004,1116.0,F,4051.0,F
311-124404-0013_1867-154075-0042,311.0,M,1867.0,M
40-222-0021_26-495-0075,40.0,F,26.0,M
4830-25904-0010_1624-142933-0033,4830.0,M,1624.0,M
8609-283227-0011_3830-12535-0014,8609.0,M,3830.0,M
7780-274562-0007_8770-295463-0013,7780.0,F,8770.0,M
587-54108-0041_6181-216552-0068,587.0,F,6181.0,M
2436-2477-0014_8108-274318-0032,2436.0,M,8108.0,M
1116-137572-0033_831-130746-0022,1116.0,F,831.0,M
8975-270782-0052_3240-131231-0017,8975.0,F,3240.0,M
89-219-0022_2136-5143-0008,89.0,F,2136.0,M
78-368-0002_831-130739-0012,78.0,M,831.0,M
1235-135884-0030_60-121082-0089,1235.0,M,60.0,M
4406-16883-0060_7302-86815-0076,4406.0,M,7302.0,F
1841-150351-0029_7148-59157-0001,1841.0,F,7148.0,F
5456-62043-0001_78-369-0029,5456.0,M,78.0,M
625-132118-0011_8063-274117-0010,625.0,M,8063.0,M
6476-96661-0018_1363-139304-0038,6476.0,F,1363.0,F
7148-7763-0033_1867-154075-0040,7148.0,F,1867.0,M
5808-48608-0034_1455-134435-0061,5808.0,M,1455.0,M
5561-41615-0013_196-122150-0020,5561.0,F,196.0,M
2514-149482-0102_6880-216547-0008,2514.0,M,6880.0,M
8609-283227-0050_1246-124548-0048,8609.0,M,1246.0,F
730-358-0047_2384-152900-0019,730.0,F,2384.0,M
7190-90542-0059_2002-139469-0092,7190.0,M,2002.0,M
6880-216547-0036_412-126975-0090,6880.0,M,412.0,M
6848-76049-0021_3440-171009-0035,6848.0,M,3440.0,F
6019-3185-0082_4362-15663-0063,6019.0,M,4362.0,F
211-122425-0063_8088-284756-0022,211.0,F,8088.0,M
5322-7680-0014_405-130894-0043,5322.0,M,405.0,M
7517-100442-0014_226-131532-0019,7517.0,F,226.0,F
3240-131231-0079_163-122947-0001,3240.0,M,163.0,M
6272-70171-0020_7511-102420-0023,6272.0,F,7511.0,F
1447-130550-0010_6531-61334-0120,1447.0,F,6531.0,F
248-130697-0033_8123-275216-0030,248.0,F,8123.0,F
5192-19397-0041_5808-54425-0005,5192.0,M,5808.0,M
4362-15663-0086_4406-16883-0000,4362.0,F,4406.0,M
8975-270782-0106_6925-80680-0038,8975.0,F,6925.0,M
458-126305-0037_1502-122619-0085,458.0,M,1502.0,F
1578-6379-0046_233-134440-0023,1578.0,F,233.0,M
32-21625-0007_2391-145015-0088,32.0,F,2391.0,F
1081-125237-0054_1594-135914-0106,1081.0,M,1594.0,M
26-495-0077_2911-15045-0000,26.0,M,2911.0,M
1363-135842-0011_5867-48852-0076,1363.0,F,5867.0,F
8312-279791-0012_298-126791-0058,8312.0,F,298.0,F
6848-252322-0014_3526-175658-0006,6848.0,M,3526.0,F
1098-133695-0033_5339-14134-0023,1098.0,F,5339.0,F
2817-142380-0012_4441-76250-0009,2817.0,F,4441.0,M
6437-66173-0051_211-122425-0016,6437.0,M,211.0,F
8468-295198-0014_1624-168623-0028,8468.0,F,1624.0,M
8419-286676-0013_2836-5355-0049,8419.0,M,2836.0,F
911-128684-0031_226-122538-0020,911.0,M,226.0,F
2764-36619-0016_6415-111615-0013,2764.0,F,6415.0,F
8419-286667-0010_1553-140048-0020,8419.0,M,1553.0,F
5022-29411-0024_2289-152254-0027,5022.0,F,2289.0,M
3982-178459-0028_19-227-0008,3982.0,F,19.0,F
8630-305213-0028_2836-5354-0048,8630.0,M,2836.0,F
412-126975-0005_8324-286682-0020,412.0,M,8324.0,F
6437-66172-0000_481-123720-0041,6437.0,M,481.0,M
233-155990-0017_1502-122619-0070,233.0,M,1502.0,F
2384-152900-0045_19-227-0025,2384.0,M,19.0,F
5808-48608-0043_1088-134318-0020,5808.0,M,1088.0,F
4441-76263-0010_6563-63821-0022,4441.0,M,6563.0,M
1963-142776-0008_1594-135914-0061,1963.0,F,1594.0,M
7264-92310-0017_460-172359-0008,7264.0,M,460.0,M
1355-39947-0010_8312-279791-0036,1355.0,M,8312.0,F
7302-86815-0072_8465-246947-0007,7302.0,F,8465.0,F
4195-186236-0007_6476-96661-0015,4195.0,F,6476.0,F
1723-141149-0007_40-121026-0041,1723.0,M,40.0,F
3240-131231-0076_3374-298026-0044,3240.0,M,3374.0,M
7302-86815-0069_39-121916-0020,7302.0,F,39.0,F
19-227-0038_3259-158083-0041,19.0,F,3259.0,F
3240-131231-0041_328-129766-0013,3240.0,M,328.0,F
3374-298026-0042_441-128988-0012,3374.0,M,441.0,F
6019-3185-0111_374-180298-0002,6019.0,M,374.0,M
6081-42010-0016_2911-7601-0018,6081.0,M,2911.0,M
1624-168623-0037_39-121915-0025,1624.0,M,39.0,F
2843-152918-0023_7511-102419-0028,2843.0,M,7511.0,F
587-41611-0025_4214-7146-0064,587.0,F,4214.0,F
481-123720-0003_1594-135914-0005,481.0,M,1594.0,M
8838-298545-0031_26-496-0022,8838.0,M,26.0,M
460-172359-0083_426-122822-0029,460.0,M,426.0,F
3857-182317-0000_669-129061-0003,3857.0,M,669.0,F
4813-248638-0025_441-130108-0023,4813.0,M,441.0,F
5339-14133-0033_460-172359-0062,5339.0,F,460.0,M
4406-16882-0016_1098-133695-0021,4406.0,M,1098.0,F
1553-140047-0031_4853-27670-0021,1553.0,F,4853.0,F
3664-11714-0013_8747-293952-0095,3664.0,M,8747.0,M
1743-142913-0012_8324-286682-0045,1743.0,M,8324.0,F
39-121914-0000_5463-39173-0022,39.0,F,5463.0,M
426-122819-0021_8312-279790-0032,426.0,F,8312.0,F
6272-70168-0019_8051-119902-0031,6272.0,F,8051.0,F
8108-274318-0015_8324-286681-0000,8108.0,M,8324.0,F
2416-152139-0071_7190-90542-0011,2416.0,F,7190.0,M
7059-88364-0023_1578-6379-0032,7059.0,F,1578.0,F
1116-132847-0029_4481-17499-0028,1116.0,F,4481.0,F
839-130898-0045_5049-25947-0013,839.0,M,5049.0,M
446-123501-0056_7505-258958-0034,446.0,M,7505.0,M
5750-35690-0015_8063-274115-0002,5750.0,M,8063.0,M
7148-82991-0026_250-140277-0008,7148.0,F,250.0,F
4214-7146-0077_211-122425-0081,4214.0,F,211.0,F
4051-10927-0018_2289-152254-0006,4051.0,F,2289.0,M
163-122947-0050_6476-57446-0061,163.0,M,6476.0,F
887-123289-0036_5867-48852-0019,887.0,F,5867.0,F
8063-274116-0029_2952-410-0012,8063.0,M,2952.0,M
5339-14133-0041_8123-275193-0002,5339.0,F,8123.0,F
2989-138028-0043_226-122538-0034,2989.0,F,226.0,F
7402-90848-0014_445-123860-0008,7402.0,M,445.0,M
1743-142914-0032_4680-16042-0035,1743.0,M,4680.0,F
4397-15666-0011_7148-7763-0031,4397.0,M,7148.0,F
7148-59157-0012_8770-295462-0013,7148.0,F,8770.0,M
39-121916-0008_5652-19215-0012,39.0,F,5652.0,F
4014-186175-0016_118-47824-0017,4014.0,M,118.0,M
8609-283227-0032_5322-7680-0005,8609.0,M,5322.0,M
5703-47212-0010_7190-90542-0042,5703.0,M,7190.0,M
8226-274371-0016_2289-152254-0003,8226.0,M,2289.0,M
2989-138035-0001_5463-39174-0043,2989.0,F,5463.0,M
307-127535-0008_3440-171009-0009,307.0,M,3440.0,F
254-145458-0008_8425-246962-0027,254.0,M,8425.0,M
8095-274345-0025_3857-180923-0028,8095.0,M,3857.0,M
669-129074-0018_481-123719-0005,669.0,F,481.0,M
7402-59171-0032_7635-105661-0022,7402.0,M,7635.0,F
3436-172162-0007_7635-105661-0003,3436.0,M,7635.0,F
2436-2477-0015_163-122947-0077,2436.0,M,163.0,M
831-130746-0042_4297-13009-0053,831.0,M,4297.0,F
8797-294123-0017_1334-135589-0099,8797.0,M,1334.0,M
6563-63821-0021_254-127705-0019,6563.0,M,254.0,M
87-121553-0021_1235-135883-0031,87.0,F,1235.0,M
1898-145715-0043_89-219-0035,1898.0,F,89.0,F
1334-135589-0096_2836-5355-0038,1334.0,M,2836.0,F
7794-295955-0005_4406-16882-0052,7794.0,F,4406.0,M
8063-274115-0033_8747-293952-0054,8063.0,M,8747.0,M
7402-90848-0009_1963-142393-0013,7402.0,M,1963.0,F
1183-128659-0017_7190-90542-0044,1183.0,F,7190.0,M
887-123291-0008_8324-286682-0038,887.0,F,8324.0,F
8095-274345-0014_4406-16883-0038,8095.0,M,4406.0,M
89-219-0032_5192-19397-0081,89.0,F,5192.0,M
60-121082-0033_3112-9555-0031,60.0,M,3112.0,F
7780-274562-0082_4640-19187-0035,7780.0,F,4640.0,F
8770-295463-0025_1183-133256-0004,8770.0,M,1183.0,F
8238-283452-0024_2092-145706-0083,8238.0,F,2092.0,F
911-128684-0075_7794-295955-0003,911.0,M,7794.0,F
6078-54013-0034_5652-39938-0064,6078.0,F,5652.0,F
