mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex,speaker_3_ID,speaker_3_sex,speaker_4_ID,speaker_4_sex,speaker_5_ID,speaker_5_sex
8580-287363-0012_8425-287387-0001_8838-298545-0047_6454-107462-0032_3664-178355-0032,8580.0,M,8425.0,M,8838.0,M,6454.0,M,3664.0,M
7859-102519-0044_8312-279790-0005_2289-152257-0016_3112-9555-0015_5339-14133-0010,7859.0,F,8312.0,F,2289.0,M,3112.0,F,5339.0,F
6272-70191-0013_4267-287369-0028_78-368-0024_250-142276-0003_211-122442-0000,6272.0,F,4267.0,M,78.0,M,250.0,F,211.0,F
332-128985-0014_1898-145715-0045_3983-5331-0053_1363-135842-0020_5049-25947-0097,332.0,M,1898.0,F,3983.0,F,1363.0,F,5049.0,M
8324-286681-0005_2989-138028-0021_211-122425-0000_2836-5355-0039_460-172357-0003,8324.0,F,2989.0,F,211.0,F,2836.0,F,460.0,M
1069-133709-0016_3664-11714-0001_3983-5371-0048_322-124146-0036_5393-19218-0034,1069.0,F,3664.0,M,3983.0,F,322.0,F,5393.0,F
302-123504-0011_4406-16883-0013_60-121082-0037_3440-171006-0001_831-130746-0000,302.0,F,4406.0,M,60.0,M,3440.0,F,831.0,M
3982-178459-0045_8975-270782-0000_4406-16882-0002_3526-176653-0050_4014-186183-0017,3982.0,F,8975.0,F,4406.0,M,3526.0,F,4014.0,M
2952-407-0014_1743-142914-0034_87-121553-0031_6454-120342-0004_8629-261139-0027,2952.0,M,1743.0,M,87.0,F,6454.0,M,8629.0,M
839-130898-0083_3235-28433-0002_5393-19219-0025_2836-5354-0032_5678-43302-0017,839.0,M,3235.0,F,5393.0,F,2836.0,F,5678.0,M
6415-100596-0026_1926-147987-0012_2289-152258-0028_2836-5355-0026_4018-103416-0034,6415.0,F,1926.0,F,2289.0,M,2836.0,F,4018.0,M
1363-135842-0014_254-27760-0025_8747-293952-0041_887-123289-0032_26-495-0028,1363.0,F,254.0,M,8747.0,M,887.0,F,26.0,M
887-123289-0031_4362-15663-0025_4267-72637-0005_8014-280382-0005_4397-15666-0015,887.0,F,4362.0,F,4267.0,M,8014.0,F,4397.0,M
78-369-0014_6209-34599-0002_6818-76332-0025_4195-186237-0024_5789-57158-0035,78.0,M,6209.0,M,6818.0,F,4195.0,F,5789.0,F
2836-5355-0040_1624-142933-0027_458-126290-0018_625-132118-0044_6476-57446-0057,2836.0,F,1624.0,M,458.0,M,625.0,M,6476.0,F
3168-173565-0057_7367-86737-0117_6415-100596-0017_8063-274116-0014_8312-279790-0016,3168.0,M,7367.0,M,6415.0,F,8063.0,M,8312.0,F
2514-149482-0079_5393-19218-0014_8063-274117-0033_5561-41615-0016_233-134440-0046,2514.0,M,5393.0,F,8063.0,M,5561.0,F,233.0,M
7402-90848-0029_3242-8112-0040_32-4137-0019_4397-15678-0043_7302-86815-0061,7402.0,M,3242.0,M,32.0,F,4397.0,M,7302.0,F
5867-48852-0041_5322-7678-0016_4853-27670-0020_1116-132847-0029_8629-261139-0029,5867.0,F,5322.0,M,4853.0,F,1116.0,F,8629.0,M
328-129766-0051_5561-41615-0027_250-142276-0030_1841-150351-0000_3857-180923-0010,328.0,F,5561.0,F,250.0,F,1841.0,F,3857.0,M
1926-147987-0015_8088-284756-0109_39-121916-0024_1594-135914-0040_3168-173565-0031,1926.0,F,8088.0,M,39.0,F,1594.0,M,3168.0,M
3879-174923-0024_625-132118-0006_2989-138028-0073_6081-41998-0003_6367-65536-0037,3879.0,F,625.0,M,2989.0,F,6081.0,M,6367.0,M
27-123349-0018_7859-102519-0015_7794-295955-0008_3879-173592-0005_1867-154071-0041,27.0,M,7859.0,F,7794.0,F,3879.0,F,1867.0,M
2764-36616-0026_163-122947-0021_4051-11218-0035_2092-145706-0056_7780-274562-0095,2764.0,F,163.0,M,4051.0,F,2092.0,F,7780.0,F
2836-5354-0027_4195-17507-0012_7367-86737-0097_3440-171006-0028_4853-29413-0021,2836.0,F,4195.0,F,7367.0,M,3440.0,F,4853.0,F
32-4137-0054_87-121553-0006_7635-105661-0041_8063-274116-0008_3607-29116-0035,32.0,F,87.0,F,7635.0,F,8063.0,M,3607.0,M
4362-15663-0095_248-130697-0026_87-121553-0004_730-359-0011_1737-146161-0004,4362.0,F,248.0,F,87.0,F,730.0,F,1737.0,F
8838-298546-0017_6476-57446-0061_7635-105409-0004_8425-291444-0015_8098-275181-0005,8838.0,M,6476.0,F,7635.0,F,8425.0,M,8098.0,M
8770-295462-0011_2002-139469-0001_311-124404-0021_3168-173564-0001_6019-3185-0018,8770.0,M,2002.0,M,311.0,M,3168.0,M,6019.0,M
3607-135982-0037_8468-295198-0015_332-128985-0023_2836-5355-0006_3830-12530-0036,3607.0,M,8468.0,F,332.0,M,2836.0,F,3830.0,M
7264-92310-0021_5192-19397-0045_7402-59171-0002_1363-139304-0016_1455-134435-0012,7264.0,M,5192.0,M,7402.0,M,1363.0,F,1455.0,M
625-132118-0003_2289-152258-0040_1455-134435-0060_2182-181183-0007_7517-100437-0005,625.0,M,2289.0,M,1455.0,M,2182.0,F,7517.0,F
2384-152900-0062_8975-270782-0007_403-128339-0027_4340-15220-0069_730-358-0056,2384.0,M,8975.0,F,403.0,F,4340.0,F,730.0,F
6078-54007-0033_4830-25904-0010_2092-145706-0053_4406-16883-0032_6454-120342-0016,6078.0,F,4830.0,M,2092.0,F,4406.0,M,6454.0,M
2289-152258-0019_5104-33407-0003_6181-216552-0069_6531-61334-0121_3857-182317-0022,2289.0,M,5104.0,M,6181.0,M,6531.0,F,3857.0,M
7302-86814-0027_7312-92432-0017_7148-82991-0006_7367-86737-0021_8468-294887-0041,7302.0,F,7312.0,M,7148.0,F,7367.0,M,8468.0,F
403-126855-0018_8630-305213-0053_481-123719-0029_8095-274346-0043_311-124404-0055,403.0,F,8630.0,M,481.0,M,8095.0,M,311.0,M
2518-154825-0004_6385-220959-0029_5514-19193-0009_7302-86814-0026_332-128985-0038,2518.0,M,6385.0,F,5514.0,F,7302.0,F,332.0,M
6818-68772-0049_4088-158077-0040_4051-11217-0033_5104-33407-0042_5652-19215-0039,6818.0,F,4088.0,F,4051.0,F,5104.0,M,5652.0,F
32-4137-0000_4813-248641-0044_5456-58161-0018_2136-5140-0011_226-131532-0021,32.0,F,4813.0,M,5456.0,M,2136.0,M,226.0,F
7278-91083-0006_2196-170379-0020_8095-274348-0007_1970-10594-0009_1235-135883-0012,7278.0,M,2196.0,F,8095.0,M,1970.0,F,1235.0,M
125-121124-0012_8838-298545-0044_1723-141149-0044_4830-25898-0036_163-121908-0006,125.0,F,8838.0,M,1723.0,M,4830.0,M,163.0,M
587-41611-0012_3526-175658-0003_2092-145706-0040_8063-274112-0039_4297-13006-0001,587.0,F,3526.0,F,2092.0,F,8063.0,M,4297.0,F
103-1241-0038_125-121342-0012_8468-294887-0040_8419-293469-0008_89-218-0035,103.0,F,125.0,F,8468.0,F,8419.0,M,89.0,F
1081-125237-0004_7078-271888-0080_6476-57446-0078_7059-77900-0009_83-11691-0024,1081.0,M,7078.0,F,6476.0,F,7059.0,F,83.0,F
2159-179157-0030_5652-19215-0015_2092-145706-0071_6209-34600-0010_254-145458-0006,2159.0,M,5652.0,F,2092.0,F,6209.0,M,254.0,M
5514-19193-0024_4195-17507-0044_248-130644-0013_254-127705-0008_405-130894-0063,5514.0,F,4195.0,F,248.0,F,254.0,M,405.0,M
8123-275216-0005_40-121026-0000_696-93314-0001_8770-295465-0014_4014-186183-0029,8123.0,F,40.0,F,696.0,F,8770.0,M,4014.0,M
5390-30102-0031_7367-86737-0065_2514-149482-0035_332-128985-0081_1970-26100-0034,5390.0,M,7367.0,M,2514.0,M,332.0,M,1970.0,F
4813-248638-0006_1455-134435-0018_7302-86815-0077_27-123349-0046_250-142276-0012,4813.0,M,1455.0,M,7302.0,F,27.0,M,250.0,F
7067-76047-0030_1116-137572-0010_1841-150351-0023_254-127705-0035_26-495-0010,7067.0,M,1116.0,F,1841.0,F,254.0,M,26.0,M
7635-105661-0048_8609-262281-0026_8324-286681-0009_1183-133255-0009_3699-47246-0002,7635.0,F,8609.0,M,8324.0,F,1183.0,F,3699.0,M
201-127786-0057_4397-15678-0011_4018-107338-0016_6415-111615-0026_39-121914-0030,201.0,M,4397.0,M,4018.0,M,6415.0,F,39.0,F
7078-271888-0061_3235-28433-0029_2182-181183-0017_405-130894-0005_2092-145706-0048,7078.0,F,3235.0,F,2182.0,F,405.0,M,2092.0,F
1040-133433-0004_8419-293473-0012_405-130894-0021_83-9960-0046_6000-55211-0030,1040.0,M,8419.0,M,405.0,M,83.0,F,6000.0,F
302-123523-0034_8098-278252-0025_7511-102420-0020_8312-279790-0015_5104-33406-0006,302.0,F,8098.0,M,7511.0,F,8312.0,F,5104.0,M
201-122255-0043_1841-179183-0015_8238-274553-0046_374-180298-0038_4195-17507-0046,201.0,M,1841.0,F,8238.0,F,374.0,M,4195.0,F
4137-11702-0057_2518-154825-0055_196-122159-0001_8088-284756-0084_839-130898-0090,4137.0,F,2518.0,M,196.0,M,8088.0,M,839.0,M
4853-29413-0000_1898-145715-0036_3699-47246-0005_26-495-0011_39-121916-0030,4853.0,F,1898.0,F,3699.0,M,26.0,M,39.0,F
1447-17506-0031_2817-142371-0062_332-128985-0031_211-122442-0032_7402-59171-0045,1447.0,F,2817.0,F,332.0,M,211.0,F,7402.0,M
8238-274553-0002_1963-142393-0051_587-41619-0020_8108-274318-0035_3259-158083-0012,8238.0,F,1963.0,F,587.0,F,8108.0,M,3259.0,F
2196-170379-0031_696-92939-0005_669-129061-0025_5049-25947-0048_4859-29340-0010,2196.0,F,696.0,F,669.0,F,5049.0,M,4859.0,M
4014-186175-0008_40-222-0016_6437-66172-0014_1246-124550-0002_5561-41616-0027,4014.0,M,40.0,F,6437.0,M,1246.0,F,5561.0,F
8063-274115-0005_3436-172171-0062_3857-180923-0029_1553-140047-0019_6415-111615-0017,8063.0,M,3436.0,M,3857.0,M,1553.0,F,6415.0,F
481-123719-0026_248-130697-0030_8123-275193-0014_8226-274369-0015_8629-261139-0020,481.0,M,248.0,F,8123.0,F,8226.0,M,8629.0,M
1624-168623-0008_2436-2477-0016_8630-305212-0028_4160-14187-0001_7859-102518-0034,1624.0,M,2436.0,M,8630.0,M,4160.0,F,7859.0,F
311-124404-0073_8747-293952-0005_7402-59171-0013_669-129074-0028_7226-86964-0047,311.0,M,8747.0,M,7402.0,M,669.0,F,7226.0,M
1455-134435-0021_200-124140-0018_5703-47198-0044_2843-152918-0018_5339-14134-0039,1455.0,M,200.0,F,5703.0,M,2843.0,M,5339.0,F
5688-15787-0002_298-126791-0010_6563-285357-0013_248-130652-0030_4788-91208-0013,5688.0,F,298.0,F,6563.0,M,248.0,F,4788.0,M
233-155990-0002_696-93314-0024_1355-39947-0000_302-123516-0001_5393-19218-0009,233.0,M,696.0,F,1355.0,M,302.0,F,5393.0,F
4830-25898-0000_4051-11217-0036_3699-175950-0016_2817-142371-0065_1069-133709-0024,4830.0,M,4051.0,F,3699.0,M,2817.0,F,1069.0,F
150-132655-0035_254-27760-0001_6147-34607-0010_8609-283227-0038_5192-19397-0070,150.0,F,254.0,M,6147.0,F,8609.0,M,5192.0,M
2416-152139-0031_2391-145015-0075_3857-182315-0016_696-93314-0057_1553-140047-0039,2416.0,F,2391.0,F,3857.0,M,696.0,F,1553.0,F
6437-66172-0012_2002-139469-0067_405-130894-0072_831-130746-0028_5463-39174-0035,6437.0,M,2002.0,M,405.0,M,831.0,M,5463.0,M
1034-121119-0053_3526-176651-0002_426-122819-0023_8226-274369-0060_196-122159-0024,1034.0,M,3526.0,F,426.0,F,8226.0,M,196.0,M
625-132118-0005_6848-252323-0033_2182-181173-0036_3259-158083-0076_8108-280354-0004,625.0,M,6848.0,M,2182.0,F,3259.0,F,8108.0,M
1263-138246-0007_250-142286-0028_4014-186179-0045_7302-86814-0008_4406-16882-0051,1263.0,F,250.0,F,4014.0,M,7302.0,F,4406.0,M
6836-76549-0004_8468-286673-0022_7226-86964-0017_2436-2476-0035_7278-246956-0014,6836.0,M,8468.0,F,7226.0,M,2436.0,M,7278.0,M
1040-133433-0068_89-218-0026_7078-271888-0001_7511-102419-0024_696-93314-0050,1040.0,M,89.0,F,7078.0,F,7511.0,F,696.0,F
4014-186175-0035_3664-178355-0019_3436-172171-0012_1841-179183-0019_7780-274562-0039,4014.0,M,3664.0,M,3436.0,M,1841.0,F,7780.0,F
6000-86686-0022_1992-141719-0040_1594-135914-0030_4267-72637-0027_39-121915-0000,6000.0,F,1992.0,F,1594.0,M,4267.0,M,39.0,F
322-124147-0071_1743-142912-0012_1116-132851-0006_118-47824-0067_7800-283478-0025,322.0,F,1743.0,M,1116.0,F,118.0,M,7800.0,F
150-132655-0034_1246-135815-0013_4680-16041-0008_200-124140-0015_1363-139304-0040,150.0,F,1246.0,F,4680.0,F,200.0,F,1363.0,F
5750-100289-0046_8098-278252-0008_196-122150-0039_5049-25947-0013_7367-86737-0103,5750.0,M,8098.0,M,196.0,M,5049.0,M,7367.0,M
3857-182315-0038_4813-248641-0019_4018-103416-0003_8975-270782-0073_2002-139469-0081,3857.0,M,4813.0,M,4018.0,M,8975.0,F,2002.0,M
8014-280382-0001_8098-278278-0005_5867-48852-0051_6848-76049-0026_19-227-0016,8014.0,F,8098.0,M,5867.0,F,6848.0,M,19.0,F
3830-12530-0034_118-121721-0014_4397-15678-0017_1723-141149-0051_1098-133695-0018,3830.0,M,118.0,M,4397.0,M,1723.0,M,1098.0,F
201-122255-0006_89-219-0006_6385-34655-0004_322-124147-0003_2911-15084-0001,201.0,M,89.0,F,6385.0,F,322.0,F,2911.0,M
1098-133695-0046_4014-186179-0006_8108-274318-0031_87-121553-0098_250-142286-0012,1098.0,F,4014.0,M,8108.0,M,87.0,F,250.0,F
7505-83618-0004_1578-140049-0002_8051-295385-0021_1963-142393-0006_2391-145015-0099,7505.0,M,1578.0,F,8051.0,F,1963.0,F,2391.0,F
911-128684-0015_1235-135884-0036_289-121665-0016_6818-76332-0010_150-126107-0036,911.0,M,1235.0,M,289.0,F,6818.0,F,150.0,F
2384-152900-0054_5561-41616-0029_1867-148436-0032_6081-41997-0024_7505-258964-0019,2384.0,M,5561.0,F,1867.0,M,6081.0,M,7505.0,M
4214-7146-0077_6147-34607-0026_6064-300880-0030_211-122442-0058_6848-252323-0019,4214.0,F,6147.0,F,6064.0,F,211.0,F,6848.0,M
3214-167602-0000_426-122819-0024_6818-76332-0050_8312-279791-0049_8630-305213-0020,3214.0,M,426.0,F,6818.0,F,8312.0,F,8630.0,M
2391-145015-0048_5867-48852-0014_7800-283478-0009_163-122947-0088_1553-140047-0035,2391.0,F,5867.0,F,7800.0,F,163.0,M,1553.0,F
3983-5371-0020_4160-11549-0022_2989-138035-0035_332-128985-0054_302-123516-0031,3983.0,F,4160.0,F,2989.0,F,332.0,M,302.0,F
696-93314-0033_4859-29340-0006_2002-139469-0109_6848-252323-0004_7447-91187-0064,696.0,F,4859.0,M,2002.0,M,6848.0,M,7447.0,M
5049-25947-0012_7505-83618-0011_3259-158083-0094_5393-19218-0028_3857-182315-0003,5049.0,M,7505.0,M,3259.0,F,5393.0,F,3857.0,M
7278-91083-0031_6437-66173-0035_233-134440-0012_6818-76332-0038_5163-39921-0050,7278.0,M,6437.0,M,233.0,M,6818.0,F,5163.0,F
4481-17498-0012_1723-141149-0038_3983-5331-0007_6531-61334-0086_6081-42010-0015,4481.0,F,1723.0,M,3983.0,F,6531.0,F,6081.0,M
7505-258964-0015_3168-173564-0044_1743-142912-0036_1116-132851-0027_2436-2481-0012,7505.0,M,3168.0,M,1743.0,M,1116.0,F,2436.0,M
7402-90848-0038_1116-132851-0004_5192-19396-0032_3807-4923-0003_8975-270782-0037,7402.0,M,1116.0,F,5192.0,M,3807.0,M,8975.0,F
3526-176651-0020_89-218-0030_1081-125237-0048_1926-147979-0023_3112-9555-0048,3526.0,F,89.0,F,1081.0,M,1926.0,F,3112.0,F
1088-134315-0001_89-219-0009_7067-76048-0048_1355-39947-0063_19-227-0019,1088.0,F,89.0,F,7067.0,M,1355.0,M,19.0,F
4481-17498-0000_1183-128659-0019_1743-142914-0021_3526-176653-0029_6209-34599-0016,4481.0,F,1183.0,F,1743.0,M,3526.0,F,6209.0,M
1926-147979-0034_1098-133695-0070_3699-19402-0008_8324-286683-0001_4014-186175-0003,1926.0,F,1098.0,F,3699.0,M,8324.0,F,4014.0,M
5390-24512-0030_3486-166424-0017_405-130894-0017_5456-24741-0017_8838-298546-0002,5390.0,M,3486.0,M,405.0,M,5456.0,M,8838.0,M
6531-61334-0014_150-126112-0031_211-122442-0053_3664-11714-0017_118-124588-0018,6531.0,F,150.0,F,211.0,F,3664.0,M,118.0,M
1963-142776-0018_5703-47198-0007_1594-135914-0008_8747-293952-0073_4297-13009-0041,1963.0,F,5703.0,M,1594.0,M,8747.0,M,4297.0,F
6064-300880-0023_2910-131096-0085_6019-3185-0080_6848-76049-0006_8063-274115-0027,6064.0,F,2910.0,F,6019.0,M,6848.0,M,8063.0,M
226-122538-0008_2764-36619-0031_2007-149877-0013_3947-13262-0022_6836-61803-0033,226.0,F,2764.0,F,2007.0,F,3947.0,F,6836.0,M
3112-9555-0043_8123-275209-0006_1183-133255-0001_27-123349-0047_7367-86737-0040,3112.0,F,8123.0,F,1183.0,F,27.0,M,7367.0,M
4051-11218-0024_3664-11714-0026_5390-24512-0034_5867-48852-0080_1088-129236-0015,4051.0,F,3664.0,M,5390.0,M,5867.0,F,1088.0,F
2817-142380-0017_8609-283227-0069_446-123501-0008_4137-11702-0001_2911-15045-0019,2817.0,F,8609.0,M,446.0,M,4137.0,F,2911.0,M
6078-54007-0036_83-3054-0011_3857-182315-0010_4680-16042-0030_2514-149482-0046,6078.0,F,83.0,F,3857.0,M,4680.0,F,2514.0,M
5688-41232-0024_7278-104730-0027_5808-54425-0030_4088-158077-0021_4160-11550-0004,5688.0,F,7278.0,M,5808.0,M,4088.0,F,4160.0,F
8095-274346-0014_6415-100596-0020_1723-141149-0094_3436-172162-0019_125-121124-0084,8095.0,M,6415.0,F,1723.0,M,3436.0,M,125.0,F
1088-134315-0033_1447-17506-0026_446-123502-0017_4859-26870-0008_211-122425-0024,1088.0,F,1447.0,F,446.0,M,4859.0,M,211.0,F
3526-176651-0013_2289-152258-0025_89-219-0033_1069-133709-0006_5789-57158-0015,3526.0,F,2289.0,M,89.0,F,1069.0,F,5789.0,F
125-121124-0010_211-122442-0037_3664-11714-0024_5688-15787-0020_4014-186176-0000,125.0,F,211.0,F,3664.0,M,5688.0,F,4014.0,M
4640-19188-0006_5456-62043-0001_7635-105409-0031_332-128985-0003_254-27760-0006,4640.0,F,5456.0,M,7635.0,F,332.0,M,254.0,M
6147-34607-0028_3235-11599-0012_1183-133255-0010_8468-294887-0007_8747-293952-0072,6147.0,F,3235.0,F,1183.0,F,8468.0,F,8747.0,M
226-131532-0023_4297-13009-0065_8226-274371-0015_78-368-0042_6064-56165-0016,226.0,F,4297.0,F,8226.0,M,78.0,M,6064.0,F
4137-11702-0013_4640-19187-0040_2159-179157-0004_150-126112-0010_7113-86041-0110,4137.0,F,4640.0,F,2159.0,M,150.0,F,7113.0,F
1116-137572-0031_6531-61334-0000_669-129074-0009_4853-27670-0011_1841-179183-0032,1116.0,F,6531.0,F,669.0,F,4853.0,F,1841.0,F
5022-29411-0067_374-180298-0041_6209-34599-0022_2764-36617-0032_1963-142776-0006,5022.0,F,374.0,M,6209.0,M,2764.0,F,1963.0,F
4481-17499-0026_118-124588-0004_2518-154825-0031_5808-54425-0034_3240-131231-0021,4481.0,F,118.0,M,2518.0,M,5808.0,M,3240.0,M
7078-271888-0097_4397-15668-0003_1235-135884-0038_2391-145015-0082_226-122538-0033,7078.0,F,4397.0,M,1235.0,M,2391.0,F,226.0,F
6880-216547-0079_2136-5147-0038_5339-14134-0066_1963-142393-0009_7800-283493-0026,6880.0,M,2136.0,M,5339.0,F,1963.0,F,7800.0,F
2843-152918-0057_2952-408-0004_8312-279790-0048_7780-274562-0074_1737-142397-0012,2843.0,M,2952.0,M,8312.0,F,7780.0,F,1737.0,F
2514-149482-0001_226-122538-0014_4340-15220-0028_298-126791-0056_332-128985-0059,2514.0,M,226.0,F,4340.0,F,298.0,F,332.0,M
1081-125237-0113_8747-293952-0010_250-140277-0015_6272-70171-0003_2007-132570-0008,1081.0,M,8747.0,M,250.0,F,6272.0,F,2007.0,F
3214-167607-0013_8609-283227-0006_8770-295462-0039_4406-16883-0034_27-124992-0005,3214.0,M,8609.0,M,8770.0,M,4406.0,M,27.0,M
696-93314-0018_4014-186183-0031_3374-298026-0044_2952-410-0031_2817-142371-0000,696.0,F,4014.0,M,3374.0,M,2952.0,M,2817.0,F
4680-16041-0031_5390-24512-0016_298-126791-0018_7059-77897-0015_1098-133695-0039,4680.0,F,5390.0,M,298.0,F,7059.0,F,1098.0,F
1081-125237-0090_1867-154075-0001_3214-167607-0012_8088-284756-0026_3857-180923-0017,1081.0,M,1867.0,M,3214.0,M,8088.0,M,3857.0,M
6064-56168-0009_3664-178366-0014_5322-7679-0005_5393-19219-0029_6836-61803-0005,6064.0,F,3664.0,M,5322.0,M,5393.0,F,6836.0,M
5049-25947-0014_5322-7680-0000_7278-104730-0041_3807-4923-0037_3857-180923-0015,5049.0,M,5322.0,M,7278.0,M,3807.0,M,3857.0,M
332-128985-0080_103-1241-0042_6563-285357-0005_5789-57195-0035_1088-129236-0003,332.0,M,103.0,F,6563.0,M,5789.0,F,1088.0,F
1723-141149-0053_6454-93938-0005_839-130898-0063_201-127786-0026_1088-134315-0020,1723.0,M,6454.0,M,839.0,M,201.0,M,1088.0,F
6367-74004-0015_2893-139310-0011_3879-173592-0000_4195-17507-0028_3830-12535-0021,6367.0,M,2893.0,M,3879.0,F,4195.0,F,3830.0,M
5808-54425-0040_4813-248638-0029_2911-15045-0013_3699-19402-0024_6925-80680-0002,5808.0,M,4813.0,M,2911.0,M,3699.0,M,6925.0,M
7517-100442-0023_6385-220959-0004_4362-15663-0062_8226-274371-0011_481-123719-0002,7517.0,F,6385.0,F,4362.0,F,8226.0,M,481.0,M
5778-12761-0028_6437-66173-0057_4195-186237-0003_302-123504-0035_7078-271888-0012,5778.0,F,6437.0,M,4195.0,F,302.0,F,7078.0,F
2952-410-0008_1081-125237-0088_6454-107462-0018_4441-76262-0004_7780-274562-0043,2952.0,M,1081.0,M,6454.0,M,4441.0,M,7780.0,F
1447-130552-0024_1098-133695-0084_200-126784-0032_8465-246947-0025_6272-70191-0000,1447.0,F,1098.0,F,200.0,F,8465.0,F,6272.0,F
5104-33407-0029_2691-156745-0027_5049-25947-0046_7264-92314-0005_2136-5140-0015,5104.0,M,2691.0,F,5049.0,M,7264.0,M,2136.0,M
2391-145015-0004_3607-135982-0029_3830-12530-0021_6064-56168-0012_6848-252322-0022,2391.0,F,3607.0,M,3830.0,M,6064.0,F,6848.0,M
4397-15668-0022_2989-138035-0068_1502-122619-0051_8609-283227-0027_1594-135914-0043,4397.0,M,2989.0,F,1502.0,F,8609.0,M,1594.0,M
89-219-0026_2514-149482-0037_4014-186179-0033_6181-216552-0091_3112-9554-0021,89.0,F,2514.0,M,4014.0,M,6181.0,M,3112.0,F
2836-5354-0001_4853-29413-0022_5022-29411-0006_730-360-0009_7800-283493-0025,2836.0,F,4853.0,F,5022.0,F,730.0,F,7800.0,F
2911-15045-0015_7517-100429-0005_4680-16026-0039_328-129766-0002_5514-19192-0022,2911.0,M,7517.0,F,4680.0,F,328.0,F,5514.0,F
1088-134315-0017_8095-274345-0018_5390-30102-0017_7078-271888-0052_118-47824-0057,1088.0,F,8095.0,M,5390.0,M,7078.0,F,118.0,M
1926-143879-0016_7264-92316-0030_26-496-0012_6563-63821-0010_405-130894-0062,1926.0,F,7264.0,M,26.0,M,6563.0,M,405.0,M
2416-152139-0070_5049-25947-0007_6437-66172-0003_8063-274115-0015_5778-54535-0003,2416.0,F,5049.0,M,6437.0,M,8063.0,M,5778.0,F
445-123857-0011_2518-154826-0008_839-130898-0007_5808-48608-0005_625-132118-0026,445.0,M,2518.0,M,839.0,M,5808.0,M,625.0,M
233-155990-0020_3879-174923-0028_125-121124-0058_6081-41998-0035_2893-139310-0014,233.0,M,3879.0,F,125.0,F,6081.0,M,2893.0,M
6415-100596-0016_3607-29116-0023_8975-270782-0107_5463-39174-0045_78-369-0062,6415.0,F,3607.0,M,8975.0,F,5463.0,M,78.0,M
226-131532-0018_4014-186176-0008_1116-132847-0035_289-121665-0012_3983-5331-0005,226.0,F,4014.0,M,1116.0,F,289.0,F,3983.0,F
7226-86965-0005_1926-147979-0020_3440-171009-0070_3830-12530-0043_7402-90848-0052,7226.0,M,1926.0,F,3440.0,F,3830.0,M,7402.0,M
8063-274112-0027_1447-17506-0020_311-124404-0057_1355-39947-0057_3374-298032-0035,8063.0,M,1447.0,F,311.0,M,1355.0,M,3374.0,M
1926-147979-0022_5808-54425-0037_2836-5355-0050_7859-102519-0034_1098-133695-0034,1926.0,F,5808.0,M,2836.0,F,7859.0,F,1098.0,F
32-21625-0005_7517-100429-0018_7511-102420-0026_3440-171009-0040_1447-17506-0010,32.0,F,7517.0,F,7511.0,F,3440.0,F,1447.0,F
4267-287369-0029_3699-175950-0020_7780-274562-0064_7794-295947-0015_4160-11549-0005,4267.0,M,3699.0,M,7780.0,F,7794.0,F,4160.0,F
3830-12535-0015_200-124140-0011_87-121553-0019_7635-105661-0035_5808-54425-0014,3830.0,M,200.0,F,87.0,F,7635.0,F,5808.0,M
1098-133695-0027_8108-274318-0040_6078-54013-0064_250-142276-0032_8797-294123-0066,1098.0,F,8108.0,M,6078.0,F,250.0,F,8797.0,M
4853-27671-0014_5393-19218-0004_8312-279791-0042_2002-139469-0020_1743-142913-0012,4853.0,F,5393.0,F,8312.0,F,2002.0,M,1743.0,M
5192-19397-0071_6064-300880-0014_4830-25898-0039_7794-295948-0003_6272-70171-0012,5192.0,M,6064.0,F,4830.0,M,7794.0,F,6272.0,F
911-130578-0012_8226-274369-0055_2952-410-0040_8095-274346-0011_4640-19189-0042,911.0,M,8226.0,M,2952.0,M,8095.0,M,4640.0,F
2289-152258-0002_5808-54425-0028_6181-216552-0094_3436-172162-0024_696-92939-0014,2289.0,M,5808.0,M,6181.0,M,3436.0,M,696.0,F
1867-148436-0038_5049-25947-0049_2836-5355-0007_587-54108-0011_4788-294466-0017,1867.0,M,5049.0,M,2836.0,F,587.0,F,4788.0,M
6415-116629-0012_198-209-0007_7402-90848-0044_7635-105661-0023_6000-55211-0003,6415.0,F,198.0,F,7402.0,M,7635.0,F,6000.0,F
2092-145706-0074_5456-58161-0007_7148-82991-0012_5463-39174-0043_4680-16041-0005,2092.0,F,5456.0,M,7148.0,F,5463.0,M,4680.0,F
6078-54007-0048_5703-47198-0025_8629-261139-0022_5750-35690-0031_4441-76263-0013,6078.0,F,5703.0,M,8629.0,M,5750.0,M,4441.0,M
8975-270782-0020_2136-5143-0013_233-155990-0007_2989-138028-0026_5463-39174-0046,8975.0,F,2136.0,M,233.0,M,2989.0,F,5463.0,M
8238-274553-0052_5750-100289-0031_307-127535-0036_1116-132851-0022_2836-5355-0018,8238.0,F,5750.0,M,307.0,M,1116.0,F,2836.0,F
1737-146161-0011_248-130697-0000_2911-15045-0002_3440-171009-0054_730-358-0031,1737.0,F,248.0,F,2911.0,M,3440.0,F,730.0,F
7190-90542-0050_5561-41616-0019_1594-135914-0041_625-132112-0039_5322-7680-0011,7190.0,M,5561.0,F,1594.0,M,625.0,M,5322.0,M
