mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex,speaker_3_ID,speaker_3_sex
311-124404-0005_1363-139304-0037_1040-133433-0018,311.0,M,1363.0,F,1040.0,M
3112-9555-0019_1624-142933-0012_7780-274562-0002,3112.0,F,1624.0,M,7780.0,F
4898-28461-0045_7511-102420-0024_2817-142371-0034,4898.0,M,7511.0,F,2817.0,F
405-130895-0006_6848-252323-0028_3486-166446-0015,405.0,M,6848.0,M,3486.0,M
7148-7763-0014_8465-246940-0000_587-41619-0010,7148.0,F,8465.0,F,587.0,F
403-126855-0006_6880-216547-0014_625-132112-0003,403.0,F,6880.0,M,625.0,M
4051-11217-0011_7517-100429-0025_3526-176651-0001,4051.0,F,7517.0,F,3526.0,F
7148-7763-0031_1502-122619-0065_911-128684-0046,7148.0,F,1502.0,F,911.0,M
6181-216552-0110_5163-18515-0028_3440-171009-0046,6181.0,M,5163.0,F,3440.0,F
2843-152918-0065_4088-158077-0052_200-124139-0025,2843.0,M,4088.0,F,200.0,F
6415-111615-0020_831-130739-0014_403-126855-0019,6415.0,F,831.0,M,403.0,F
89-218-0034_1737-142396-0000_4397-15666-0012,89.0,F,1737.0,F,4397.0,M
3112-9555-0047_2518-154826-0000_4195-17507-0024,3112.0,F,2518.0,M,4195.0,F
1363-135842-0038_2817-142380-0029_8123-275216-0041,1363.0,F,2817.0,F,8123.0,F
4898-28461-0011_1737-142396-0003_1447-130551-0006,4898.0,M,1737.0,F,1447.0,F
289-121652-0002_8580-287364-0006_5867-48852-0081,289.0,F,8580.0,M,5867.0,F
7067-76048-0046_6476-96661-0029_625-132112-0027,7067.0,M,6476.0,F,625.0,M
5456-58161-0009_332-128985-0045_1081-125237-0010,5456.0,M,332.0,M,1081.0,M
7226-86964-0014_911-128684-0084_3830-12530-0036,7226.0,M,911.0,M,3830.0,M
5778-54535-0009_229-130880-0033_3947-13260-0001,5778.0,F,229.0,M,3947.0,F
26-495-0066_211-122442-0031_3436-172171-0037,26.0,M,211.0,F,3436.0,M
8098-275181-0024_8465-246947-0014_405-130894-0038,8098.0,M,8465.0,F,405.0,M
1034-121119-0011_7635-105661-0024_1578-6379-0026,1034.0,M,7635.0,F,1578.0,F
1263-141777-0030_2817-142380-0030_7505-258958-0023,1263.0,F,2817.0,F,7505.0,M
4297-13006-0038_4014-186179-0035_7264-92310-0025,4297.0,F,4014.0,M,7264.0,M
4267-72637-0025_7517-100442-0013_2159-179157-0002,4267.0,M,7517.0,F,2159.0,M
7367-86737-0073_587-41619-0028_8014-112586-0016,7367.0,M,587.0,F,8014.0,F
7367-86737-0059_307-127540-0021_8468-286673-0007,7367.0,M,307.0,M,8468.0,F
2159-179157-0027_4406-16882-0022_6078-54013-0071,2159.0,M,4406.0,M,6078.0,F
198-129977-0029_40-121026-0011_1963-142776-0005,198.0,F,40.0,F,1963.0,F
1088-134315-0044_8580-287363-0026_1841-179183-0027,1088.0,F,8580.0,M,1841.0,F
6367-65536-0027_307-127535-0035_4014-186175-0003,6367.0,M,307.0,M,4014.0,M
125-121124-0085_1098-133695-0001_8747-293952-0022,125.0,F,1098.0,F,8747.0,M
625-132112-0038_6848-252323-0033_8747-293952-0038,625.0,M,6848.0,M,8747.0,M
6880-216547-0111_5678-43302-0030_3112-9554-0016,6880.0,M,5678.0,M,3112.0,F
27-123349-0036_6454-107462-0016_1992-141719-0037,27.0,M,6454.0,M,1992.0,F
1737-146161-0003_60-121082-0010_481-123719-0027,1737.0,F,60.0,M,481.0,M
5808-54425-0016_6529-62556-0005_3440-171006-0025,5808.0,M,6529.0,M,3440.0,F
7278-246956-0032_1081-125237-0015_3664-178366-0022,7278.0,M,1081.0,M,3664.0,M
4853-29413-0000_8797-294123-0075_6848-252323-0018,4853.0,F,8797.0,M,6848.0,M
2989-138035-0074_5808-54425-0001_1098-133695-0022,2989.0,F,5808.0,M,1098.0,F
118-47824-0040_7447-91186-0032_2436-2476-0032,118.0,M,7447.0,M,2436.0,M
8312-279791-0007_1363-139304-0022_7067-76047-0004,8312.0,F,1363.0,F,7067.0,M
2384-152900-0060_1363-135842-0028_7511-102419-0041,2384.0,M,1363.0,F,7511.0,F
3830-12530-0043_1992-141719-0006_4137-11702-0044,3830.0,M,1992.0,F,4137.0,F
2436-2477-0035_6147-34605-0030_5867-48852-0026,2436.0,M,6147.0,F,5867.0,F
4160-11550-0019_1841-179183-0038_5192-19397-0009,4160.0,F,1841.0,F,5192.0,M
5456-62043-0025_6081-42010-0001_696-92939-0016,5456.0,M,6081.0,M,696.0,F
2416-152137-0001_6437-66173-0004_6272-70171-0030,2416.0,F,6437.0,M,6272.0,F
1553-140048-0004_2182-181173-0029_460-172359-0094,1553.0,F,2182.0,F,460.0,M
5456-62014-0001_1034-121119-0079_3982-178459-0003,5456.0,M,1034.0,M,3982.0,F
3242-67153-0019_5163-39921-0002_8629-261140-0003,3242.0,M,5163.0,F,8629.0,M
27-123349-0030_7264-92316-0040_5022-29411-0005,27.0,M,7264.0,M,5022.0,F
3982-178459-0021_5322-7679-0023_5463-39174-0005,3982.0,F,5322.0,M,5463.0,M
3947-13262-0017_196-122159-0016_8465-246940-0028,3947.0,F,196.0,M,8465.0,F
1455-134435-0025_8747-293952-0063_1447-130552-0019,1455.0,M,8747.0,M,1447.0,F
8123-275216-0021_405-130894-0025_163-122947-0054,8123.0,F,405.0,M,163.0,M
39-121916-0020_3607-135982-0040_8838-298546-0025,39.0,F,3607.0,M,8838.0,M
8580-287363-0001_3214-167607-0000_2159-179154-0006,8580.0,M,3214.0,M,2159.0,M
1926-143879-0029_4481-17499-0019_4267-78186-0025,1926.0,F,4481.0,F,4267.0,M
2893-139322-0044_3168-173565-0061_4018-107338-0003,2893.0,M,3168.0,M,4018.0,M
4898-20016-0007_3440-171009-0014_8747-293952-0089,4898.0,M,3440.0,F,8747.0,M
5867-48852-0087_911-128684-0060_5339-14133-0013,5867.0,F,911.0,M,5339.0,F
4195-186236-0021_458-126290-0008_289-121665-0004,4195.0,F,458.0,M,289.0,F
2817-142371-0045_1363-139304-0020_4051-11217-0003,2817.0,F,1363.0,F,4051.0,F
3259-158083-0116_6563-285357-0033_198-126831-0042,3259.0,F,6563.0,M,198.0,F
3374-298026-0035_6415-111615-0039_7264-92316-0037,3374.0,M,6415.0,F,7264.0,M
2910-131096-0023_6272-70168-0013_3112-9555-0080,2910.0,F,6272.0,F,3112.0,F
196-122150-0015_7113-86041-0012_27-124992-0071,196.0,M,7113.0,F,27.0,M
2952-410-0045_196-122152-0020_2182-181173-0005,2952.0,M,196.0,M,2182.0,F
445-123860-0001_3240-131232-0033_3259-158083-0021,445.0,M,3240.0,M,3259.0,F
1069-133709-0028_5750-35690-0021_87-121553-0049,1069.0,F,5750.0,M,87.0,F
3112-9555-0090_2514-149482-0066_3664-11714-0016,3112.0,F,2514.0,M,3664.0,M
6818-76332-0033_1926-147987-0022_8226-274371-0007,6818.0,F,1926.0,F,8226.0,M
8098-278278-0000_233-134440-0031_625-132118-0027,8098.0,M,233.0,M,625.0,M
3168-173565-0013_1455-134435-0051_1183-133255-0008,3168.0,M,1455.0,M,1183.0,F
4297-13006-0028_2691-156755-0008_441-128982-0029,4297.0,F,2691.0,F,441.0,F
3699-19402-0000_5778-12761-0036_2952-410-0056,3699.0,M,5778.0,F,2952.0,M
4014-186179-0037_1355-39947-0062_5778-54535-0013,4014.0,M,1355.0,M,5778.0,F
625-132118-0018_307-127540-0001_696-92939-0001,625.0,M,307.0,M,696.0,F
8324-286682-0030_201-122255-0003_5688-15787-0043,8324.0,F,201.0,M,5688.0,F
332-128985-0017_1069-133699-0040_1624-168623-0044,332.0,M,1069.0,F,1624.0,M
5789-70653-0032_1578-140045-0012_8465-246943-0018,5789.0,F,1578.0,F,8465.0,F
5778-12761-0042_4853-29413-0019_196-122159-0002,5778.0,F,4853.0,F,196.0,M
328-129766-0098_669-129061-0036_5688-41232-0060,328.0,F,669.0,F,5688.0,F
7859-102519-0054_4788-294466-0030_730-360-0027,7859.0,F,4788.0,M,730.0,F
7367-86737-0117_7447-91187-0046_7148-59157-0018,7367.0,M,7447.0,M,7148.0,F
27-123349-0016_8088-284756-0045_7367-86737-0101,27.0,M,8088.0,M,7367.0,M
1502-122615-0030_7511-102419-0029_1116-132847-0005,1502.0,F,7511.0,F,1116.0,F
125-121124-0022_87-121553-0088_4051-11218-0019,125.0,F,87.0,F,4051.0,F
233-155990-0008_7278-91083-0027_8770-295463-0016,233.0,M,7278.0,M,8770.0,M
5678-43301-0002_7312-92432-0016_1363-139304-0018,5678.0,M,7312.0,M,1363.0,F
8468-286673-0017_1235-135884-0002_6415-116629-0027,8468.0,F,1235.0,M,6415.0,F
887-123290-0003_2182-181173-0021_1743-142913-0001,887.0,F,2182.0,F,1743.0,M
2893-139322-0031_32-21625-0013_1502-122619-0011,2893.0,M,32.0,F,1502.0,F
8063-274112-0011_1578-140045-0006_229-130880-0040,8063.0,M,1578.0,F,229.0,M
311-124404-0066_198-209-0011_5678-43302-0018,311.0,M,198.0,F,5678.0,M
669-129074-0031_2436-2481-0009_6818-76332-0044,669.0,F,2436.0,M,6818.0,F
7447-91187-0063_5390-24512-0048_7517-100442-0015,7447.0,M,5390.0,M,7517.0,F
3374-298025-0019_445-123860-0006_3983-5331-0019,3374.0,M,445.0,M,3983.0,F
6064-56168-0023_1355-39947-0056_5393-19219-0056,6064.0,F,1355.0,M,5393.0,F
8468-295198-0018_3440-171009-0074_8838-298545-0034,8468.0,F,3440.0,F,8838.0,M
8095-274346-0038_1963-142393-0055_4898-28461-0053,8095.0,M,1963.0,F,4898.0,M
322-124147-0039_78-369-0015_6563-63821-0025,322.0,F,78.0,M,6563.0,M
2182-181173-0025_1963-142393-0021_3879-173592-0037,2182.0,F,1963.0,F,3879.0,F
831-130739-0059_2289-152257-0024_4014-186176-0032,831.0,M,2289.0,M,4014.0,M
4297-13009-0051_4160-14187-0026_7517-100437-0010,4297.0,F,4160.0,F,7517.0,F
5867-48852-0064_1926-147987-0026_6836-76549-0028,5867.0,F,1926.0,F,6836.0,M
5808-54425-0038_4160-11549-0003_4859-26870-0018,5808.0,M,4160.0,F,4859.0,M
374-180298-0059_163-122947-0011_1235-135883-0044,374.0,M,163.0,M,1235.0,M
5703-47198-0001_5514-19192-0032_125-121124-0045,5703.0,M,5514.0,F,125.0,F
8630-305212-0027_118-124588-0008_8629-261140-0031,8630.0,M,118.0,M,8629.0,M
1334-135589-0093_3857-182315-0032_5514-19193-0012,1334.0,M,3857.0,M,5514.0,F
8051-119902-0032_1263-138246-0028_229-130880-0011,8051.0,F,1263.0,F,229.0,M
403-128339-0036_6848-252323-0031_27-124992-0020,403.0,F,6848.0,M,27.0,M
5561-41616-0012_19-198-0002_8226-274371-0000,5561.0,F,19.0,F,8226.0,M
4137-11702-0020_1363-139304-0004_412-126975-0074,4137.0,F,1363.0,F,412.0,M
6925-80680-0042_3259-158083-0033_460-172357-0017,6925.0,M,3259.0,F,460.0,M
6529-62556-0003_3857-180923-0007_8747-293952-0079,6529.0,M,3857.0,M,8747.0,M
4014-186176-0014_89-218-0024_322-124146-0016,4014.0,M,89.0,F,322.0,F
5049-25947-0015_5393-19219-0019_6000-55211-0037,5049.0,M,5393.0,F,6000.0,F
6209-34600-0032_5688-41232-0026_4788-294466-0029,6209.0,M,5688.0,F,4788.0,M
4160-11550-0010_7190-90542-0069_887-123289-0020,4160.0,F,7190.0,M,887.0,F
8226-274369-0040_2514-149482-0084_4853-27671-0032,8226.0,M,2514.0,M,4853.0,F
5022-29405-0038_1594-135914-0100_7190-90542-0072,5022.0,F,1594.0,M,7190.0,M
3240-131231-0076_4680-16041-0038_8051-119902-0016,3240.0,M,4680.0,F,8051.0,F
7511-102420-0010_6181-216552-0085_211-122442-0033,7511.0,F,6181.0,M,211.0,F
7113-86041-0008_7148-59157-0005_229-130880-0028,7113.0,F,7148.0,F,229.0,M
311-124404-0121_3259-158083-0008_6081-41998-0010,311.0,M,3259.0,F,6081.0,M
3723-171115-0043_839-130898-0020_8014-112586-0013,3723.0,M,839.0,M,8014.0,F
3947-13260-0003_445-123857-0032_7447-91187-0069,3947.0,F,445.0,M,7447.0,M
1553-140047-0027_7859-102518-0011_887-123291-0028,1553.0,F,7859.0,F,887.0,F
1867-148436-0035_6019-3185-0106_8468-295198-0006,1867.0,M,6019.0,M,8468.0,F
441-130108-0025_8975-270782-0049_226-131532-0032,441.0,F,8975.0,F,226.0,F
3857-182315-0031_4267-78186-0016_8108-274318-0046,3857.0,M,4267.0,M,8108.0,M
6000-55211-0051_8425-287387-0006_4441-76263-0027,6000.0,F,8425.0,M,4441.0,M
7302-86815-0042_4680-16041-0012_8312-279790-0040,7302.0,F,4680.0,F,8312.0,F
5104-33406-0008_1455-138263-0046_3440-171009-0054,5104.0,M,1455.0,M,3440.0,F
6476-57446-0033_2911-15045-0025_3607-29116-0008,6476.0,F,2911.0,M,3607.0,M
1963-142393-0041_8123-275209-0013_7078-271888-0078,1963.0,F,8123.0,F,7078.0,F
4680-16026-0034_78-369-0008_6064-56168-0030,4680.0,F,78.0,M,6064.0,F
3723-171631-0022_163-122947-0039_2518-154826-0042,3723.0,M,163.0,M,2518.0,M
8629-261139-0042_4267-287369-0030_4898-20016-0025,8629.0,M,4267.0,M,4898.0,M
19-227-0053_6181-216552-0009_2436-2476-0010,19.0,F,6181.0,M,2436.0,M
6529-62554-0017_446-123501-0052_8108-280359-0028,6529.0,M,446.0,M,8108.0,M
446-123501-0004_196-122152-0007_2391-145015-0108,446.0,M,196.0,M,2391.0,F
5678-43303-0020_8312-279790-0050_1363-135842-0027,5678.0,M,8312.0,F,1363.0,F
4813-248638-0025_4195-186238-0026_6081-41998-0016,4813.0,M,4195.0,F,6081.0,M
7264-92310-0026_8609-283227-0044_1737-142397-0021,7264.0,M,8609.0,M,1737.0,F
2416-152139-0036_8425-287387-0028_8095-274345-0015,2416.0,F,8425.0,M,8095.0,M
8324-286683-0023_6529-62554-0024_1088-129236-0023,8324.0,F,6529.0,M,1088.0,F
4853-27671-0008_7113-86041-0000_5808-54425-0029,4853.0,F,7113.0,F,5808.0,M
6848-76049-0003_200-126784-0010_4018-107338-0032,6848.0,M,200.0,F,4018.0,M
6272-70168-0032_5808-54425-0036_1040-133433-0072,6272.0,F,5808.0,M,1040.0,M
2196-170379-0009_7226-86964-0026_5393-19219-0057,2196.0,F,7226.0,M,5393.0,F
4406-16883-0027_1553-140047-0038_150-126107-0020,4406.0,M,1553.0,F,150.0,F
7264-92314-0002_5789-57195-0019_322-124147-0017,7264.0,M,5789.0,F,322.0,F
3259-158083-0026_4680-16042-0023_2764-36619-0033,3259.0,F,4680.0,F,2764.0,F
6476-57446-0009_4813-248638-0044_302-123516-0032,6476.0,F,4813.0,M,302.0,F
7148-7763-0013_6836-61804-0017_4195-17507-0013,7148.0,F,6836.0,M,4195.0,F
254-27760-0004_446-123501-0028_3857-182315-0028,254.0,M,446.0,M,3857.0,M
1594-135914-0054_226-131533-0035_441-128988-0026,1594.0,M,226.0,F,441.0,F
7511-102420-0011_6437-66172-0043_6064-56168-0003,7511.0,F,6437.0,M,6064.0,F
2092-145706-0021_5339-14134-0003_6925-80680-0025,2092.0,F,5339.0,F,6925.0,M
8238-283452-0023_6454-120342-0015_403-216-0027,8238.0,F,6454.0,M,403.0,F
298-126791-0031_3214-167602-0036_8580-287364-0047,298.0,F,3214.0,M,8580.0,M
730-360-0017_412-126975-0075_6531-61334-0085,730.0,F,412.0,M,6531.0,F
8095-274346-0024_1246-124550-0013_8747-293952-0081,8095.0,M,1246.0,F,8747.0,M
3807-4923-0054_19-198-0004_1088-134318-0003,3807.0,M,19.0,F,1088.0,F
198-126831-0052_2764-36617-0016_5192-19397-0052,198.0,F,2764.0,F,5192.0,M
460-172359-0030_8108-280354-0006_6209-34600-0003,460.0,M,8108.0,M,6209.0,M
1624-168623-0036_1263-139804-0017_6181-216552-0031,1624.0,M,1263.0,F,6181.0,M
322-124147-0003_5688-15787-0010_2289-152258-0040,322.0,F,5688.0,F,2289.0,M
229-130880-0059_89-218-0006_5778-54535-0030,229.0,M,89.0,F,5778.0,F
839-130898-0082_460-172357-0020_200-126784-0023,839.0,M,460.0,M,200.0,F
1594-135914-0126_332-128985-0065_6078-54013-0072,1594.0,M,332.0,M,6078.0,F
289-121652-0000_7780-274562-0041_911-128684-0051,289.0,F,7780.0,F,911.0,M
7190-90542-0076_6367-65536-0040_322-124146-0023,7190.0,M,6367.0,M,322.0,F
6454-120342-0008_4481-17499-0037_4340-15220-0092,6454.0,M,4481.0,F,4340.0,F
87-121553-0094_4160-11549-0026_289-121652-0007,87.0,F,4160.0,F,289.0,F
6078-54013-0025_5778-12761-0002_233-134440-0030,6078.0,F,5778.0,F,233.0,M
328-129766-0058_83-9960-0015_2092-145706-0073,328.0,F,83.0,F,2092.0,F
8419-286667-0005_1263-141777-0001_446-123501-0049,8419.0,M,1263.0,F,446.0,M
150-126107-0012_125-121124-0033_696-93314-0055,150.0,F,125.0,F,696.0,F
1737-142397-0019_2196-174172-0031_4788-94904-0039,1737.0,F,2196.0,F,4788.0,M
5688-41232-0065_4088-158077-0018_7190-90542-0009,5688.0,F,4088.0,F,7190.0,M
3374-298025-0018_7113-86041-0007_8088-284756-0051,3374.0,M,7113.0,F,8088.0,M
248-130652-0038_2436-2476-0022_8051-119902-0005,248.0,F,2436.0,M,8051.0,F
2384-152900-0053_89-218-0002_730-359-0033,2384.0,M,89.0,F,730.0,F
7505-258964-0013_587-41619-0005_1970-26100-0029,7505.0,M,587.0,F,1970.0,F
1841-179183-0033_1447-130551-0029_7447-91187-0039,1841.0,F,1447.0,F,7447.0,M
4481-17498-0047_3830-12535-0018_7113-86041-0076,4481.0,F,3830.0,M,7113.0,F
481-123719-0002_32-4137-0012_1502-122615-0031,481.0,M,32.0,F,1502.0,F
1235-135883-0031_4640-19189-0032_211-122425-0067,1235.0,M,4640.0,F,211.0,F
4397-15668-0007_311-124404-0064_5750-100289-0043,4397.0,M,311.0,M,5750.0,M
4853-27671-0013_6563-285357-0032_460-172359-0028,4853.0,F,6563.0,M,460.0,M
1235-135884-0014_4340-15220-0088_887-123291-0041,1235.0,M,4340.0,F,887.0,F
1737-142397-0032_311-124404-0108_7780-274562-0030,1737.0,F,311.0,M,7780.0,F
2384-152900-0005_1963-142776-0018_5688-41232-0016,2384.0,M,1963.0,F,5688.0,F
5808-48608-0039_2836-5355-0014_6209-34600-0016,5808.0,M,2836.0,F,6209.0,M
7190-90542-0061_8312-279790-0029_2911-12359-0022,7190.0,M,8312.0,F,2911.0,M
1970-28415-0011_2691-156755-0017_2289-152258-0004,1970.0,F,2691.0,F,2289.0,M
226-131532-0029_3526-176653-0053_3879-174923-0030,226.0,F,3526.0,F,3879.0,F
3374-298032-0027_8425-287387-0018_332-128985-0058,3374.0,M,8425.0,M,332.0,M
1502-122615-0029_7264-92316-0033_8797-294123-0068,1502.0,F,7264.0,M,8797.0,M
2159-179157-0016_3699-47246-0029_7264-92316-0009,2159.0,M,3699.0,M,7264.0,M
8419-293469-0003_6454-107462-0006_5688-15787-0034,8419.0,M,6454.0,M,5688.0,F
1447-130552-0001_201-122255-0041_163-122947-0009,1447.0,F,201.0,M,163.0,M
458-126305-0039_2514-149482-0074_4340-15220-0082,458.0,M,2514.0,M,4340.0,F
8095-274348-0007_328-129766-0065_250-142276-0017,8095.0,M,328.0,F,250.0,F
196-122150-0018_6880-216547-0060_118-47824-0080,196.0,M,6880.0,M,118.0,M
2952-410-0057_3112-9555-0059_4859-22176-0024,2952.0,M,3112.0,F,4859.0,M
6272-70171-0000_1502-122615-0023_3374-298032-0019,6272.0,F,1502.0,F,3374.0,M
4830-25904-0010_8123-275216-0011_5390-24512-0002,4830.0,M,8123.0,F,5390.0,M
6385-34669-0016_6880-216547-0019_2817-142371-0055,6385.0,F,6880.0,M,2817.0,F
831-130739-0045_103-1240-0024_3664-11714-0010,831.0,M,103.0,F,3664.0,M
4853-29413-0001_6880-216547-0085_1334-135589-0049,4853.0,F,6880.0,M,1334.0,M
4018-107338-0028_1447-17506-0022_40-222-0038,4018.0,M,1447.0,F,40.0,F
2514-149482-0051_446-123502-0039_5688-15787-0025,2514.0,M,446.0,M,5688.0,F
8088-284756-0096_5339-14134-0008_8609-262281-0040,8088.0,M,5339.0,F,8609.0,M
3699-47246-0018_5750-35690-0022_5867-48852-0038,3699.0,M,5750.0,M,5867.0,F
7059-77897-0022_2518-154825-0035_4441-76262-0007,7059.0,F,2518.0,M,4441.0,M
7780-274562-0012_8063-274115-0026_5322-7680-0010,7780.0,F,8063.0,M,5322.0,M
7312-92432-0012_2416-152137-0008_4297-13006-0034,7312.0,M,2416.0,F,4297.0,F
8014-112586-0018_1081-125237-0043_19-227-0033,8014.0,F,1081.0,M,19.0,F
328-129766-0043_4297-13006-0023_1081-125237-0049,328.0,F,4297.0,F,1081.0,M
1992-141719-0045_39-121916-0029_1553-140048-0032,1992.0,F,39.0,F,1553.0,F
78-369-0039_2436-2476-0012_2002-139469-0082,78.0,M,2436.0,M,2002.0,M
6848-252322-0030_6385-220959-0035_7511-102419-0024,6848.0,M,6385.0,F,7511.0,F
6925-80680-0070_8226-274371-0015_1743-142912-0006,6925.0,M,8226.0,M,1743.0,M
1081-125237-0081_2514-149482-0065_8747-293952-0092,1081.0,M,2514.0,M,8747.0,M
2952-408-0015_60-121082-0024_6848-252323-0030,2952.0,M,60.0,M,6848.0,M
4788-91208-0016_696-92939-0028_233-134440-0039,4788.0,M,696.0,F,233.0,M
7278-91083-0004_4362-15663-0061_1263-138246-0021,7278.0,M,4362.0,F,1263.0,F
6064-300880-0003_4640-19188-0011_2002-139469-0003,6064.0,F,4640.0,F,2002.0,M
4441-76263-0040_6563-63821-0043_8629-261140-0034,4441.0,M,6563.0,M,8629.0,M
696-93314-0039_4853-29413-0026_2416-152139-0056,696.0,F,4853.0,F,2416.0,F
4195-17507-0009_60-121082-0056_3240-131232-0017,4195.0,F,60.0,M,3240.0,M
4014-186179-0000_5049-25947-0012_5163-39921-0005,4014.0,M,5049.0,M,5163.0,F
5514-19192-0041_6476-57446-0013_3879-173592-0022,5514.0,F,6476.0,F,3879.0,F
2817-142371-0027_1098-133695-0027_1116-132851-0011,2817.0,F,1098.0,F,1116.0,F
6437-66172-0039_8747-293952-0035_8425-246962-0024,6437.0,M,8747.0,M,8425.0,M
3947-13262-0020_4051-10927-0004_1183-128659-0008,3947.0,F,4051.0,F,1183.0,F
5322-7679-0007_5688-41232-0056_1069-133699-0045,5322.0,M,5688.0,F,1069.0,F
2384-152900-0088_3607-135982-0021_4160-11550-0032,2384.0,M,3607.0,M,4160.0,F
1867-154075-0013_1926-143879-0026_7780-274562-0082,1867.0,M,1926.0,F,7780.0,F
4406-16883-0059_3486-166424-0037_40-222-0045,4406.0,M,3486.0,M,40.0,F
8580-287363-0030_8123-275209-0003_1034-121119-0063,8580.0,M,8123.0,F,1034.0,M
8098-278252-0009_7635-105409-0061_4088-158077-0059,8098.0,M,7635.0,F,4088.0,F
2911-15045-0000_1743-142913-0007_2289-152254-0017,2911.0,M,1743.0,M,2289.0,M
7635-105409-0003_4406-16882-0037_7059-77897-0010,7635.0,F,4406.0,M,7059.0,F
8747-293952-0019_6836-61803-0033_3982-182255-0017,8747.0,M,6836.0,M,3982.0,F
3486-166446-0037_8580-287364-0032_1263-139804-0003,3486.0,M,8580.0,M,1263.0,F
4267-287369-0011_6385-34655-0011_4088-158077-0044,4267.0,M,6385.0,F,4088.0,F
8098-278252-0017_8419-286676-0006_3723-171631-0013,8098.0,M,8419.0,M,3723.0,M
2989-138028-0009_1743-142913-0013_311-124404-0068,2989.0,F,1743.0,M,311.0,M
2007-149877-0037_5561-41615-0000_5393-19218-0002,2007.0,F,5561.0,F,5393.0,F
4813-248641-0048_289-121652-0035_8975-270782-0021,4813.0,M,289.0,F,8975.0,F
163-122947-0057_7226-86964-0016_2007-132570-0059,163.0,M,7226.0,M,2007.0,F
6531-61334-0124_4160-14187-0015_1926-147979-0005,6531.0,F,4160.0,F,1926.0,F
4640-19187-0005_3664-178366-0018_839-130898-0014,4640.0,F,3664.0,M,839.0,M
7148-7763-0033_5789-57158-0016_229-130880-0050,7148.0,F,5789.0,F,229.0,M
5561-39621-0019_4051-11217-0006_2196-170151-0033,5561.0,F,4051.0,F,2196.0,F
441-128988-0032_201-122255-0028_4853-29413-0011,441.0,F,201.0,M,4853.0,F
5463-39173-0013_3526-176651-0013_5789-70653-0016,5463.0,M,3526.0,F,5789.0,F
4137-11702-0027_3526-176653-0009_1867-154071-0031,4137.0,F,3526.0,F,1867.0,M
7505-258958-0032_4018-107338-0010_1743-142914-0032,7505.0,M,4018.0,M,1743.0,M
2518-154826-0040_4640-19189-0019_1081-125237-0111,2518.0,M,4640.0,F,1081.0,M
2843-152918-0041_118-47824-0064_1098-133695-0055,2843.0,M,118.0,M,1098.0,F
3947-13262-0013_2843-152918-0060_4340-15220-0049,3947.0,F,2843.0,M,4340.0,F
311-124404-0113_2836-5354-0030_7178-34645-0000,311.0,M,2836.0,F,7178.0,F
5688-41232-0062_3259-158083-0120_5678-43302-0012,5688.0,F,3259.0,F,5678.0,M
696-92939-0037_3982-178459-0024_8629-261139-0053,696.0,F,3982.0,F,8629.0,M
8123-275209-0033_7859-102518-0021_78-369-0024,8123.0,F,7859.0,F,78.0,M
1088-134315-0029_441-128988-0025_6385-220959-0038,1088.0,F,441.0,F,6385.0,F
2518-154826-0045_3436-172171-0025_1263-141777-0033,2518.0,M,3436.0,M,1263.0,F
3947-13260-0014_4640-19189-0027_3664-178355-0030,3947.0,F,4640.0,F,3664.0,M
7148-7763-0009_3259-158083-0112_1867-148436-0028,7148.0,F,3259.0,F,1867.0,M
6064-56165-0019_4051-11218-0051_405-130894-0043,6064.0,F,4051.0,F,405.0,M
3242-8112-0008_4137-11701-0012_2391-145015-0005,3242.0,M,4137.0,F,2391.0,F
6272-70168-0012_1246-124548-0006_6437-66173-0059,6272.0,F,1246.0,F,6437.0,M
446-123501-0036_3240-131232-0012_3983-5331-0006,446.0,M,3240.0,M,3983.0,F
2391-145015-0070_8580-287364-0019_6078-54007-0014,2391.0,F,8580.0,M,6078.0,F
7190-90542-0042_1455-134435-0072_2911-12359-0010,7190.0,M,1455.0,M,2911.0,M
8312-279791-0044_307-127539-0039_2817-142380-0019,8312.0,F,307.0,M,2817.0,F
163-122947-0028_8797-294123-0093_1246-124548-0033,163.0,M,8797.0,M,1246.0,F
2691-156750-0002_2007-132570-0023_2514-149482-0068,2691.0,F,2007.0,F,2514.0,M
1034-121119-0048_4640-19187-0029_5808-48608-0044,1034.0,M,4640.0,F,5808.0,M
1081-125237-0054_8088-284756-0118_5390-24512-0008,1081.0,M,8088.0,M,5390.0,M
1088-134315-0025_3723-171115-0044_458-126305-0035,1088.0,F,3723.0,M,458.0,M
5104-33407-0034_1926-147979-0008_8014-112586-0009,5104.0,M,1926.0,F,8014.0,F
7780-274562-0092_4362-15663-0044_3259-158083-0045,7780.0,F,4362.0,F,3259.0,F
730-359-0048_4297-13006-0021_8095-274346-0006,730.0,F,4297.0,F,8095.0,M
911-128684-0039_7402-90848-0020_298-126790-0036,911.0,M,7402.0,M,298.0,F
1898-145720-0007_5192-19396-0014_1502-122619-0009,1898.0,F,5192.0,M,1502.0,F
7505-83618-0004_8014-112602-0000_1088-134315-0058,7505.0,M,8014.0,F,1088.0,F
405-130894-0016_1034-121119-0023_4788-91208-0011,405.0,M,1034.0,M,4788.0,M
1040-133433-0051_332-128985-0042_8123-275216-0008,1040.0,M,332.0,M,8123.0,F
